,date,location,stringency_index
934,2022-03,Botswana,13.89
935,2022-04,Botswana,13.890000000000002
936,2022-05,Botswana,13.89
937,2022-06,Botswana,13.890000000000002
938,2022-07,Botswana,3.8551612903225805
939,2022-08,Botswana,1.3451612903225805
940,2022-09,Botswana,0.0
941,2022-10,Botswana,0.0
942,2020-02,Brazil,5.56
943,2020-03,Brazil,43.99645161290323
944,2020-04,Brazil,75.00166666666668
945,2020-05,Brazil,80.54129032258064
946,2020-06,Brazil,77.31
947,2020-07,Brazil,79.97451612903225
948,2020-08,Brazil,72.00096774193547
949,2020-09,Brazil,69.16866666666667
950,2020-10,Brazil,62.65129032258065
951,2020-11,Brazil,56.11266666666666
952,2020-12,Brazil,63.784193548387094
953,2021-01,Brazil,68.11645161290323
954,2021-02,Brazil,71.66071428571429
955,2021-03,Brazil,68.92032258064515
956,2021-04,Brazil,66.85066666666667
957,2021-05,Brazil,60.10903225806451
958,2021-06,Brazil,61.76
959,2021-07,Brazil,57.65806451612903
960,2021-08,Brazil,51.748064516129034
961,2021-09,Brazil,56.38033333333333
962,2021-10,Brazil,51.03354838709677
963,2021-11,Brazil,45.400666666666666
964,2021-12,Brazil,57.86774193548387
965,2022-01,Brazil,41.13258064516129
966,2022-02,Brazil,36.61
967,2022-03,Brazil,34.700645161290325
968,2022-04,Brazil,31.07766666666667
969,2022-05,Brazil,29.168387096774193
970,2022-06,Brazil,28.01966666666667
971,2022-07,Brazil,26.896451612903224
972,2022-08,Brazil,23.96483870967742
973,2022-09,Brazil,22.22
1007,2020-03,Brunei,46.61913043478261
1008,2020-04,Brunei,56.480000000000004
1009,2020-05,Brunei,55.28645161290323
1010,2020-06,Brunei,49.193666666666665
1011,2020-07,Brunei,47.57645161290323
1012,2020-08,Brunei,39.902580645161294
1013,2020-09,Brunei,36.48266666666667
1014,2020-10,Brunei,35.19
1015,2020-11,Brunei,35.18999999999999
1016,2020-12,Brunei,35.19
1017,2021-01,Brunei,35.19
1018,2021-02,Brunei,35.19
1019,2021-03,Brunei,40.74
1020,2021-04,Brunei,40.74
1021,2021-05,Brunei,40.74
1022,2021-06,Brunei,40.74
1023,2021-07,Brunei,38.94645161290323
1024,2021-08,Brunei,67.71
1025,2021-09,Brunei,76.85
1026,2021-10,Brunei,76.85
1027,2021-11,Brunei,76.85
1028,2021-12,Brunei,57.34935483870967
1029,2022-01,Brunei,51.149354838709684
1030,2022-02,Brunei,50.68964285714286
1031,2022-03,Brunei,53.11548387096774
1032,2022-04,Brunei,46.12
1033,2022-05,Brunei,41.62193548387096
1034,2022-06,Brunei,14.055333333333332
1035,2022-07,Brunei,13.95
1036,2022-08,Brunei,13.929032258064517
1037,2022-09,Brunei,13.9
1039,2020-03,Bulgaria,58.065000000000005
1040,2020-04,Bulgaria,72.28666666666666
1041,2020-05,Bulgaria,61.23096774193549
1042,2020-06,Bulgaria,43.332
1043,2020-07,Bulgaria,42.296451612903226
1044,2020-08,Bulgaria,39.15903225806452
1045,2020-09,Bulgaria,36.916666666666664
1046,2020-10,Bulgaria,37.51838709677419
1047,2020-11,Bulgaria,49.260999999999996
1048,2020-12,Bulgaria,53.910000000000004
1049,2021-01,Bulgaria,53.7
1050,2021-02,Bulgaria,53.7
1051,2021-03,Bulgaria,55.55451612903226
1052,2021-04,Bulgaria,52.40533333333334
1053,2021-05,Bulgaria,49.943548387096776
1054,2021-06,Bulgaria,57.528000000000006
1055,2021-07,Bulgaria,42.59
1056,2021-08,Bulgaria,20.37
1057,2021-09,Bulgaria,39.723
1058,2021-10,Bulgaria,49.490967741935485
1059,2021-11,Bulgaria,47.312666666666665
1060,2021-12,Bulgaria,49.372258064516124
1061,2022-01,Bulgaria,49.03387096774193
1062,2022-02,Bulgaria,40.07857142857143
1063,2022-03,Bulgaria,30.97225806451613
1064,2022-04,Bulgaria,14.878000000000002
1065,2022-05,Bulgaria,11.289354838709677
1066,2022-06,Bulgaria,11.109999999999998
1067,2022-07,Bulgaria,11.11
1068,2022-08,Bulgaria,11.11
1069,2022-09,Bulgaria,11.11
1071,2020-03,Burkina Faso,50.715
1072,2020-04,Burkina Faso,84.26
1073,2020-05,Burkina Faso,65.62322580645161
1074,2020-06,Burkina Faso,45.37
1075,2020-07,Burkina Faso,45.72838709677419
1076,2020-08,Burkina Faso,50.299677419354836
1077,2020-09,Burkina Faso,39.722
1078,2020-10,Burkina Faso,29.090645161290322
1079,2020-11,Burkina Faso,22.219999999999995
1080,2020-12,Burkina Faso,13.89
1081,2021-01,Burkina Faso,15.683548387096776
1082,2021-02,Burkina Faso,17.856785714285714
1083,2021-03,Burkina Faso,19.533870967741933
1084,2021-04,Burkina Faso,29.633333333333333
1085,2021-05,Burkina Faso,25.0
1086,2021-06,Burkina Faso,23.980666666666664
1087,2021-07,Burkina Faso,22.22
1088,2021-08,Burkina Faso,15.770967741935483
1089,2021-09,Burkina Faso,13.890000000000002
1090,2021-10,Burkina Faso,13.89
1091,2021-11,Burkina Faso,13.890000000000002
1092,2021-12,Burkina Faso,13.89
1093,2022-01,Burkina Faso,10.544193548387097
1094,2022-02,Burkina Faso,14.022142857142857
1095,2022-03,Burkina Faso,13.89
1096,2022-04,Burkina Faso,13.890000000000002
1097,2022-05,Burkina Faso,13.89
1098,2022-06,Burkina Faso,9.442
1099,2022-07,Burkina Faso,8.33
1100,2022-08,Burkina Faso,8.33
1103,2020-03,Burundi,13.89
1104,2020-04,Burundi,13.890000000000002
1105,2020-05,Burundi,13.89
1106,2020-06,Burundi,13.890000000000002
1107,2020-07,Burundi,13.89
1108,2020-08,Burundi,11.11
1109,2020-09,Burundi,14.07
1110,2020-10,Burundi,14.81
1111,2020-11,Burundi,14.81
1112,2020-12,Burundi,14.81
1113,2021-01,Burundi,14.978709677419356
1114,2021-02,Burundi,22.895714285714288
1115,2021-03,Burundi,16.605483870967742
1116,2021-04,Burundi,15.864
1117,2021-05,Burundi,15.74
1118,2021-06,Burundi,15.74
1119,2021-07,Burundi,15.74
1120,2021-08,Burundi,15.74
1121,2021-09,Burundi,15.493333333333334
1122,2021-10,Burundi,11.379032258064516
1123,2021-11,Burundi,9.164
1124,2021-12,Burundi,15.055806451612904
1125,2022-01,Burundi,11.645806451612904
1126,2022-02,Burundi,21.759999999999998
1127,2022-03,Burundi,20.427419354838708
1128,2022-04,Burundi,14.909333333333334
1129,2022-05,Burundi,13.89
1130,2022-06,Burundi,13.890000000000002
1131,2022-07,Burundi,13.89
1132,2022-08,Burundi,13.89
1133,2022-09,Burundi,13.890000000000002
1134,2022-10,Burundi,13.89
1135,2020-01,Cambodia,0.0
1136,2020-02,Cambodia,0.0
1137,2020-03,Cambodia,33.51290322580645
1138,2020-04,Cambodia,68.79533333333332
1139,2020-05,Cambodia,65.74
1140,2020-06,Cambodia,49.07
1141,2020-07,Cambodia,47.637741935483874
1142,2020-08,Cambodia,53.85645161290322
1143,2020-09,Cambodia,46.852
1144,2020-10,Cambodia,45.37
1145,2020-11,Cambodia,49.91
1146,2020-12,Cambodia,67.74064516129032
1147,2021-01,Cambodia,57.947096774193554
1148,2021-02,Cambodia,63.09214285714285
1149,2021-03,Cambodia,68.30677419354839
1150,2021-04,Cambodia,79.62999999999998
1151,2021-05,Cambodia,83.8
1152,2021-06,Cambodia,83.8
1153,2021-07,Cambodia,80.7625806451613
1154,2021-08,Cambodia,80.52580645161291
1155,2021-09,Cambodia,79.50666666666667
1156,2021-10,Cambodia,74.47967741935483
1157,2021-11,Cambodia,58.885666666666665
1158,2021-12,Cambodia,45.51935483870968
1159,2022-01,Cambodia,35.413225806451614
1160,2022-02,Cambodia,28.821428571428573
1161,2022-03,Cambodia,27.299354838709675
1162,2022-04,Cambodia,25.045
1163,2022-05,Cambodia,15.124516129032259
1164,2022-06,Cambodia,15.315333333333333
1165,2022-07,Cambodia,17.70935483870968
1166,2022-08,Cambodia,17.769354838709678
1167,2022-09,Cambodia,20.37
1169,2020-03,Cameroon,31.447692307692307
1170,2020-04,Cameroon,68.61366666666666
1171,2020-05,Cameroon,63.89
1172,2020-06,Cameroon,60.18999999999999
1173,2020-07,Cameroon,60.19
1174,2020-08,Cameroon,59.74161290322581
1175,2020-09,Cameroon,55.342666666666666
1176,2020-10,Cameroon,44.95193548387097
1177,2020-11,Cameroon,42.129
1178,2020-12,Cameroon,22.52032258064516
1179,2021-01,Cameroon,30.40806451612903
1180,2021-02,Cameroon,32.41
1181,2021-03,Cameroon,35.19
1182,2021-04,Cameroon,36.94433333333333
1183,2021-05,Cameroon,30.436129032258062
1184,2021-06,Cameroon,29.63
1185,2021-07,Cameroon,29.63
1186,2021-08,Cameroon,27.181290322580644
1187,2021-09,Cameroon,23.979666666666667
1188,2021-10,Cameroon,40.145483870967745
1189,2021-11,Cameroon,26.388333333333332
1190,2021-12,Cameroon,27.062580645161287
1191,2022-01,Cameroon,30.56
1192,2022-02,Cameroon,24.305
1193,2022-03,Cameroon,24.013548387096773
1194,2022-04,Cameroon,27.780000000000005
1195,2022-05,Cameroon,27.78
1196,2022-06,Cameroon,27.780000000000005
1197,2022-07,Cameroon,27.78
1198,2022-08,Cameroon,17.47451612903226
1199,2022-09,Cameroon,13.890000000000002
1200,2022-10,Cameroon,13.89
1201,2020-01,Canada,2.78
1202,2020-02,Canada,2.78
1203,2020-03,Canada,39.920645161290324
1204,2020-04,Canada,74.725
1205,2020-05,Canada,72.80677419354839
1206,2020-06,Canada,70.275
1207,2020-07,Canada,67.60741935483871
1208,2020-08,Canada,66.86096774193548
1209,2020-09,Canada,64.29333333333334
1210,2020-10,Canada,65.10096774193549
1211,2020-11,Canada,69.971
1212,2020-12,Canada,72.69
1213,2021-01,Canada,75.01322580645162
1214,2021-02,Canada,75.46
1215,2021-03,Canada,73.19225806451612
1216,2021-04,Canada,75.46
1217,2021-05,Canada,75.28096774193548
1218,2021-06,Canada,72.86999999999999
1219,2021-07,Canada,67.18064516129031
1220,2021-08,Canada,62.76838709677419
1221,2021-09,Canada,65.98666666666666
1222,2021-10,Canada,63.748387096774195
1223,2021-11,Canada,64.599
1224,2021-12,Canada,62.62645161290323
1225,2022-01,Canada,71.15387096774194
1226,2022-02,Canada,62.9
1227,2022-03,Canada,40.726451612903226
1228,2022-04,Canada,25.628333333333334
1229,2022-05,Canada,20.793225806451613
1230,2022-06,Canada,17.909
1231,2022-07,Canada,16.824516129032258
1232,2022-08,Canada,18.51032258064516
1233,2022-09,Canada,17.999000000000002
1234,2022-10,Canada,8.33
1235,2020-03,Cape Verde,57.02166666666667
1236,2020-04,Cape Verde,79.62999999999998
1237,2020-05,Cape Verde,80.22838709677418
1238,2020-06,Cape Verde,79.17
1239,2020-07,Cape Verde,72.62903225806451
1240,2020-08,Cape Verde,65.28
1241,2020-09,Cape Verde,68.795
1242,2020-10,Cape Verde,68.92354838709677
1243,2020-11,Cape Verde,71.3
1244,2020-12,Cape Verde,67.5316129032258
1245,2021-01,Cape Verde,63.7358064516129
1246,2021-02,Cape Verde,59.26
1247,2021-03,Cape Verde,54.153225806451616
1248,2021-04,Cape Verde,58.333333333333336
1249,2021-05,Cape Verde,59.26
1250,2021-06,Cape Verde,59.26
1251,2021-07,Cape Verde,59.26
1252,2021-08,Cape Verde,59.26
1253,2021-09,Cape Verde,41.67
1254,2021-10,Cape Verde,53.91258064516129
1255,2021-11,Cape Verde,37.96
1256,2021-12,Cape Verde,40.458064516129035
1257,2022-01,Cape Verde,53.96806451612903
1258,2022-02,Cape Verde,47.776428571428575
1259,2022-03,Cape Verde,49.432580645161295
1260,2022-04,Cape Verde,43.813333333333325
1261,2022-05,Cape Verde,24.00483870967742
1262,2022-06,Cape Verde,19.970000000000002
1263,2022-07,Cape Verde,19.44
1264,2022-08,Cape Verde,19.44
1265,2022-09,Cape Verde,19.44
1266,2022-10,Cape Verde,19.44
1299,2020-03,Central African Republic,31.372352941176466
1300,2020-04,Central African Republic,68.52
1301,2020-05,Central African Republic,74.2567741935484
1302,2020-06,Central African Republic,68.51666666666667
1303,2020-07,Central African Republic,56.57
1304,2020-08,Central African Republic,50.93
1305,2020-09,Central African Republic,53.89
1306,2020-10,Central African Republic,41.2758064516129
1307,2020-11,Central African Republic,23.206666666666667
1308,2020-12,Central African Republic,19.295806451612904
1309,2021-01,Central African Republic,21.145806451612902
1310,2021-02,Central African Republic,21.427142857142854
1311,2021-03,Central African Republic,15.650322580645161
1312,2021-04,Central African Republic,12.281666666666666
1313,2021-05,Central African Republic,14.336451612903225
1314,2021-06,Central African Republic,11.109999999999998
1315,2021-07,Central African Republic,11.11
1316,2021-08,Central African Republic,23.233870967741936
1317,2021-09,Central African Republic,19.75
1318,2021-10,Central African Republic,18.52
1319,2021-11,Central African Republic,20.555
1320,2021-12,Central African Republic,24.07
1321,2022-01,Central African Republic,18.52
1322,2022-02,Central African Republic,19.9075
1323,2022-03,Central African Republic,23.53290322580645
1324,2022-04,Central African Republic,18.52
1325,2022-05,Central African Republic,18.52
1326,2022-06,Central African Republic,17.500666666666667
1327,2022-07,Central African Republic,18.192580645161293
1328,2022-08,Central African Republic,13.89
1329,2022-09,Central African Republic,13.89
1331,2020-03,Chad,27.779999999999998
1332,2020-04,Chad,66.48100000000001
1333,2020-05,Chad,81.8390322580645
1334,2020-06,Chad,72.77399999999999
1335,2020-07,Chad,67.94870967741936
1336,2020-08,Chad,64.81
1337,2020-09,Chad,70.39833333333333
1338,2020-10,Chad,73.50548387096775
1339,2020-11,Chad,70.37000000000002
1340,2020-12,Chad,67.38290322580644
1341,2021-01,Chad,71.50225806451611
1342,2021-02,Chad,31.05178571428571
1343,2021-03,Chad,20.608709677419355
1344,2021-04,Chad,19.260333333333335
1345,2021-05,Chad,25.0
1346,2021-06,Chad,25.185333333333332
1347,2021-07,Chad,27.331612903225807
1348,2021-08,Chad,25.0
1349,2021-09,Chad,23.424666666666667
1350,2021-10,Chad,22.22
1351,2021-11,Chad,22.219999999999995
1352,2021-12,Chad,23.89354838709677
1353,2022-01,Chad,34.38290322580645
1354,2022-02,Chad,32.40428571428571
1355,2022-03,Chad,33.277096774193545
1356,2022-04,Chad,36.466
1357,2022-05,Chad,37.96
1358,2022-06,Chad,34.44233333333333
1359,2022-07,Chad,13.89
1360,2022-08,Chad,13.89
1361,2022-09,Chad,13.890000000000002
1363,2020-02,Chile,0.0
1364,2020-03,Chile,32.70645161290323
1365,2020-04,Chile,73.15
1366,2020-05,Chile,76.56903225806451
1367,2020-06,Chile,78.24
1368,2020-07,Chile,85.43806451612903
1369,2020-08,Chile,83.55419354838709
1370,2020-09,Chile,81.94
1371,2020-10,Chile,81.94
1372,2020-11,Chile,80.46000000000001
1373,2020-12,Chile,76.03129032258065
1374,2021-01,Chile,79.17
1375,2021-02,Chile,79.17
1376,2021-03,Chile,79.17
1377,2021-04,Chile,82.034
1378,2021-05,Chile,80.65838709677419
1379,2021-06,Chile,84.72
1380,2021-07,Chile,73.80967741935484
1381,2021-08,Chile,58.45451612903226
1382,2021-09,Chile,58.117333333333335
1383,2021-10,Chile,44.10967741935484
1384,2021-11,Chile,39.04266666666667
1385,2021-12,Chile,38.63903225806452
1386,2022-01,Chile,29.749032258064517
1387,2022-02,Chile,29.330000000000002
1388,2022-03,Chile,28.84741935483871
1389,2022-04,Chile,28.640666666666668
1390,2022-05,Chile,27.455483870967743
1391,2022-06,Chile,26.827333333333335
1392,2022-07,Chile,27.84483870967742
1393,2022-08,Chile,27.067741935483873
1394,2022-09,Chile,22.78066666666667
1396,2020-01,China,58.336
1397,2020-02,China,76.99275862068966
1398,2020-03,China,79.52645161290323
1399,2020-04,China,60.212999999999994
1400,2020-05,China,74.68193548387096
1401,2020-06,China,78.48666666666666
1402,2020-07,China,78.24
1403,2020-08,China,78.24
1404,2020-09,China,60.092666666666666
1405,2020-10,China,63.0658064516129
1406,2020-11,China,69.477
1407,2020-12,China,79.07548387096773
1408,2021-01,China,78.24
1409,2021-02,China,74.07249999999999
1410,2021-03,China,52.987741935483875
1411,2021-04,China,74.47466666666666
1412,2021-05,China,67.81612903225808
1413,2021-06,China,72.25266666666667
1414,2021-07,China,75.31032258064516
1415,2021-08,China,70.83
1416,2021-09,China,73.23933333333333
1417,2021-10,China,74.0583870967742
1418,2021-11,China,68.055
1419,2021-12,China,73.25129032258064
1420,2022-01,China,75.34548387096774
1421,2022-02,China,64.17821428571428
1422,2022-03,China,63.34870967741935
1423,2022-04,China,77.62533333333334
1424,2022-05,China,79.17
1425,2022-06,China,79.17
1426,2022-07,China,73.61
1427,2022-08,China,75.22419354838709
1428,2022-09,China,71.575
1429,2022-10,China,69.91
1430,2020-03,Colombia,49.67923076923076
1431,2020-04,Colombia,87.00533333333333
1432,2020-05,Colombia,87.63677419354839
1433,2020-06,Colombia,87.04
1434,2020-07,Colombia,87.04
1435,2020-08,Colombia,87.04
1436,2020-09,Colombia,71.3
1437,2020-10,Colombia,68.9683870967742
1438,2020-11,Colombia,64.815
1439,2020-12,Colombia,60.19
1440,2021-01,Colombia,76.98838709677419
1441,2021-02,Colombia,81.02
1442,2021-03,Colombia,81.02
1443,2021-04,Colombia,79.692
1444,2021-05,Colombia,65.46903225806452
1445,2021-06,Colombia,60.24666666666666
1446,2021-07,Colombia,53.88193548387097
1447,2021-08,Colombia,46.3
1448,2021-09,Colombia,46.3
1449,2021-10,Colombia,46.3
1450,2021-11,Colombia,49.482
1451,2021-12,Colombia,47.557096774193546
1452,2022-01,Colombia,49.291612903225804
1453,2022-02,Colombia,46.81964285714286
1454,2022-03,Colombia,39.55064516129032
1455,2022-04,Colombia,40.74033333333333
1456,2022-05,Colombia,19.774838709677418
1457,2022-06,Colombia,19.44
1458,2022-07,Colombia,22.028709677419354
1459,2022-08,Colombia,19.44
1460,2022-09,Colombia,16.11
1461,2022-10,Colombia,13.89
1493,2020-03,Congo,31.047058823529408
1494,2020-04,Congo,97.22
1495,2020-05,Congo,90.5316129032258
1496,2020-06,Congo,73.45866666666667
1497,2020-07,Congo,69.20774193548387
1498,2020-08,Congo,65.62064516129033
1499,2020-09,Congo,61.484
1500,2020-10,Congo,52.239677419354834
1501,2020-11,Congo,45.584666666666664
1502,2020-12,Congo,43.87806451612904
1503,2021-01,Congo,43.52
1504,2021-02,Congo,43.52
1505,2021-03,Congo,45.847419354838706
1506,2021-04,Congo,51.79
1507,2021-05,Congo,53.469032258064516
1508,2021-06,Congo,50.93
1509,2021-07,Congo,48.59838709677419
1510,2021-08,Congo,41.57838709677419
1511,2021-09,Congo,29.971666666666668
1512,2021-10,Congo,34.9183870967742
1513,2021-11,Congo,42.900999999999996
1514,2021-12,Congo,49.65032258064517
1515,2022-01,Congo,57.22
1516,2022-02,Congo,55.93107142857143
1517,2022-03,Congo,21.13
1518,2022-04,Congo,35.23066666666667
1519,2022-05,Congo,36.473225806451616
1520,2022-06,Congo,35.32866666666667
1521,2022-07,Congo,35.26516129032258
1522,2022-08,Congo,35.26
1523,2022-09,Congo,35.26
1543,2020-03,Costa Rica,50.96307692307692
1544,2020-04,Costa Rica,76.76133333333334
1545,2020-05,Costa Rica,72.22
1546,2020-06,Costa Rica,72.45166666666667
1547,2020-07,Costa Rica,73.61
1548,2020-08,Costa Rica,68.81548387096774
1549,2020-09,Costa Rica,62.15833333333333
1550,2020-10,Costa Rica,59.10677419354838
1551,2020-11,Costa Rica,55.56000000000001
1552,2020-12,Costa Rica,55.9183870967742
1553,2021-01,Costa Rica,66.67
1554,2021-02,Costa Rica,61.1125
1555,2021-03,Costa Rica,59.26
1556,2021-04,Costa Rica,59.26
1557,2021-05,Costa Rica,61.17225806451613
1558,2021-06,Costa Rica,58.15233333333334
1559,2021-07,Costa Rica,54.96
1560,2021-08,Costa Rica,54.63
1561,2021-09,Costa Rica,54.315333333333335
1562,2021-10,Costa Rica,52.02838709677419
1563,2021-11,Costa Rica,49.18266666666667
1564,2021-12,Costa Rica,45.45451612903226
1565,2022-01,Costa Rica,49.2558064516129
1566,2022-02,Costa Rica,41.90607142857142
1567,2022-03,Costa Rica,39.98096774193549
1568,2022-04,Costa Rica,11.109999999999998
1569,2022-05,Costa Rica,11.11
1570,2022-06,Costa Rica,11.109999999999998
1571,2022-07,Costa Rica,11.11
1572,2022-08,Costa Rica,11.11
1573,2022-09,Costa Rica,11.110000000000001
1575,2020-03,Cote d'Ivoire,51.28142857142858
1576,2020-04,Cote d'Ivoire,80.56
1577,2020-05,Cote d'Ivoire,69.68258064516128
1578,2020-06,Cote d'Ivoire,64.24
1579,2020-07,Cote d'Ivoire,59.03806451612903
1580,2020-08,Cote d'Ivoire,34.24290322580645
1581,2020-09,Cote d'Ivoire,37.79266666666667
1582,2020-10,Cote d'Ivoire,34.31903225806451
1583,2020-11,Cote d'Ivoire,25.0
1584,2020-12,Cote d'Ivoire,19.921935483870968
1585,2021-01,Cote d'Ivoire,17.351290322580645
1586,2021-02,Cote d'Ivoire,22.05785714285714
1587,2021-03,Cote d'Ivoire,25.93
1588,2021-04,Cote d'Ivoire,25.93
1589,2021-05,Cote d'Ivoire,25.391935483870967
1590,2021-06,Cote d'Ivoire,17.868
1591,2021-07,Cote d'Ivoire,20.37
1592,2021-08,Cote d'Ivoire,19.71225806451613
1593,2021-09,Cote d'Ivoire,18.361666666666668
1594,2021-10,Cote d'Ivoire,17.59
1595,2021-11,Cote d'Ivoire,17.59
1596,2021-12,Cote d'Ivoire,8.271935483870967
1597,2022-01,Cote d'Ivoire,16.16
1598,2022-02,Cote d'Ivoire,21.3
1599,2022-03,Cote d'Ivoire,21.3
1600,2022-04,Cote d'Ivoire,19.229
